"PVWatts Hourly PV Performance Data"
"Requested Location","perth australia"
"Location","Lat, Lng: -31.95, 115.86"
"Latitude (DD)","-31.95"
"Longitude (DD)","115.86"
"Elevation (m)","11"
"DC System Size (kW)","7"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","31.95"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","12","6","443","48","16.3","4","0.2","96.721","17.827","422.266","379.558"
"10","12","7","710","77","16.6","4.1","0.2","341.991","22.402","1994.003","1895.603"
"10","12","8","836","94","17.6","3.3","0.2","601.821","29.24","3583.317","3428.601"
"10","12","9","75","436","18.3","3","0.2","465.742","27.691","2705.403","2581.795"
"10","12","10","46","486","18.9","3.1","0.2","500.193","28.798","2873.553","2743.986"
"10","12","11","57","551","19.3","3.4","0.2","581.214","30.248","3316.192","3170.942"
"10","12","12","965","109","19.6","3.8","0.2","1074.972","38.746","6021.08","5779.984"
"10","12","13","954","104","19.6","4.2","0.2","998.13","36.395","5667.569","5439"
"10","12","14","916","101","19.3","4.5","0.2","842.884","32.933","4891.626","4690.551"
"10","12","15","861","90","18.8","4.5","0.2","632.4","29.056","3764.716","3603.572"
"10","12","16","765","72","18.2","4.3","0.2","378.678","24.465","2218.705","2112.342"
"10","12","17","545","47","17.4","3.8","0.2","123.775","19.426","551.856","504.557"
"10","12","18","0","0","16.6","3.4","0.2","0","0","0","0"
"10","12","19","0","0","16.2","3.3","0.2","0","16.2","0","0"
"10","12","20","0","0","16.1","3.4","0.2","0","16.1","0","0"
"10","12","21","0","0","16","3.4","0.2","0","16","0","0"
"10","12","22","0","0","15.8","3.5","0.2","0","15.8","0","0"
"10","12","23","0","0","15.7","3.7","0.2","0","15.7","0","0"
"10","13","0","0","0","15.7","4.2","0.2","0","15.7","0","0"
"10","13","1","0","0","15.8","4.8","0.2","0","15.8","0","0"
"10","13","2","0","0","16.2","5.4","0.2","0","16.2","0","0"
"10","13","3","0","0","16.6","5.7","0.2","0","16.6","0","0"
"10","13","4","0","0","16.7","5.8","0.2","0","16.7","0","0"
"10","13","5","0","0","16.9","5.9","0.2","0","0","0","0"
"10","13","6","476","46","17.6","6.2","0.2","99.085","18.782","425.063","382.257"
"10","13","7","16","104","18.1","6.6","0.2","95.385","19.304","555.779","508.341"
"10","13","8","801","103","18.8","7.5","0.2","589.805","25.617","3557.738","3403.928"
"10","13","9","845","128","19","7.4","0.2","802.896","28.344","4742.697","4546.9"
"10","13","10","848","160","19.3","7.2","0.2","952.886","30.586","5531.217","5307.479"
"10","13","11","798","214","19.3","7.2","0.2","1024.804","31.424","5896.359","5659.683"
"10","13","12","166","605","19","7.3","0.2","754.653","27.808","4361.151","4178.873"
"10","13","13","817","189","18.7","6.9","0.2","960.295","30.417","5570.866","5345.723"
"10","13","14","888","120","18.4","6.3","0.2","837.512","29.305","4925.528","4723.252"
"10","13","15","842","103","18.1","5.6","0.2","632.107","27.029","3789.756","3627.725"
"10","13","16","736","83","17.5","4.9","0.2","376.018","23.245","2213.045","2106.883"
"10","13","17","508","53","16.4","4","0.2","123.015","18.37","561.517","513.875"
"10","13","18","0","0","15","3.3","0.2","0","0","0","0"
"10","13","19","0","0","14.3","3","0.2","0","14.3","0","0"
"10","13","20","0","0","13.9","2.8","0.2","0","13.9","0","0"
"10","13","21","0","0","13.7","2.7","0.2","0","13.7","0","0"
"10","13","22","0","0","13.5","2.6","0.2","0","13.5","0","0"
"10","13","23","0","0","13.3","2.7","0.2","0","13.3","0","0"
"10","14","0","0","0","13.1","2.8","0.2","0","13.1","0","0"
"10","14","1","0","0","13","3.1","0.2","0","13","0","0"
"10","14","2","0","0","12.8","3.3","0.2","0","12.8","0","0"
"10","14","3","0","0","12.7","3.4","0.2","0","12.7","0","0"
"10","14","4","0","0","12.7","3.5","0.2","0","12.7","0","0"
"10","14","5","0","0","13.2","3.6","0.2","0","0","0","0"
"10","14","6","465","48","14.9","4","0.2","99.859","16.475","437.729","394.473"
