"PVWatts Hourly PV Performance Data"
"Requested Location","sydney, nsw, australia"
"Location","Lat, Lng: -33.87, 151.22"
"Latitude (DD)","-33.87"
"Longitude (DD)","151.22"
"Elevation (m)","38"
"DC System Size (kW)","10"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","33.87"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","28","16","718","120","23","4.5","0.2","398.506","29.408","3260.686","3105.511"
"1","28","17","536","93","22.4","4.2","0.2","164.245","25.022","1133.162","1053.374"
"1","28","18","177","42","21.9","4","0.2","30.831","22.423","221.677","174.186"
"1","28","19","0","0","21.6","3.7","0.2","0","0","0","0"
"1","28","20","0","0","21.4","3.4","0.2","0","21.4","0","0"
"1","28","21","0","0","21.2","3.2","0.2","0","21.2","0","0"
"1","28","22","0","0","21.1","3","0.2","0","21.1","0","0"
"1","28","23","0","0","20.9","2.8","0.2","0","20.9","0","0"
"1","29","0","0","0","20.8","2.8","0.2","0","20.8","0","0"
"1","29","1","0","0","20.7","2.7","0.2","0","20.7","0","0"
"1","29","2","0","0","20.7","2.6","0.2","0","20.7","0","0"
"1","29","3","0","0","20.6","2.4","0.2","0","20.6","0","0"
"1","29","4","0","0","20.8","2.4","0.2","0","20.8","0","0"
"1","29","5","0","3","21.4","2.4","0.2","2.505","21.448","10.674","0"
"1","29","6","0","17","22.2","2.4","0.2","14.246","22.521","107.333","63.894"
"1","29","7","0","40","23","2.4","0.2","33.644","23.758","261.931","213.014"
"1","29","8","20","105","23.6","2.6","0.2","101.511","25.798","814.179","745.694"
"1","29","9","925","112","23.9","2.8","0.2","796.341","40.58","6389.423","6123.385"
"1","29","10","935","132","24.4","3.5","0.2","946.635","42.043","7492","7186.893"
"1","29","11","957","134","24.5","3.9","0.2","1037.593","42.694","8153.755","7825.199"
"1","29","12","964","131","24.4","4","0.2","1050.283","42.55","8253.861","7921.759"
"1","29","13","968","119","24.3","4.1","0.2","989.792","41.172","7849.378","7531.607"
"1","29","14","941","113","24.1","4.1","0.2","849.75","38.605","6855.885","6573.318"
"1","29","15","892","105","23.7","4.1","0.2","650.621","34.831","5375.173","5145.074"
"1","29","16","811","91","23.3","4.1","0.2","412.449","30.307","3361.951","3203.188"
"1","29","17","656","70","22.8","4","0.2","164.605","25.46","1081.853","1003.883"
"1","29","18","307","35","22.2","3.8","0.2","27.069","22.672","191.989","145.55"
"1","29","19","0","0","21.8","3.7","0.2","0","0","0","0"
"1","29","20","0","0","21.6","3.6","0.2","0","21.6","0","0"
"1","29","21","0","0","21.4","3.6","0.2","0","21.4","0","0"
"1","29","22","0","0","21.2","3.6","0.2","0","21.2","0","0"
"1","29","23","0","0","21","3.5","0.2","0","21","0","0"
"1","30","0","0","0","20.9","3.3","0.2","0","20.9","0","0"
"1","30","1","0","0","20.7","3.3","0.2","0","20.7","0","0"
"1","30","2","0","0","20.5","3.2","0.2","0","20.5","0","0"
"1","30","3","0","0","20.2","3.1","0.2","0","20.2","0","0"
"1","30","4","0","0","20","3","0.2","0","20","0","0"
"1","30","5","163","19","20.5","3.1","0.2","14.248","20.739","66.932","24.924"
"1","30","6","618","58","21.9","3.6","0.2","102.722","23.583","591.704","531.102"
"1","30","7","804","78","23.4","3.9","0.2","343.709","29.356","2712.118","2576.381"
"1","30","8","901","91","25","3.7","0.2","592.667","35.76","4892.625","4679.624"
"1","30","9","955","99","25.8","3.5","0.2","807.36","40.875","6472.87","6203.875"
"1","30","10","983","104","27.8","2.7","0.2","964.197","48.324","7441.099","7137.796"
"1","30","11","994","108","28.6","2.7","0.2","1050.571","50.944","7983.243","7660.73"
"1","30","12","991","110","29","3","0.2","1058.778","50.379","8060.136","7734.897"
"1","30","13","973","110","29.1","3.4","0.2","987.787","47.798","7627.336","7317.434"
"1","30","14","938","107","28.8","3.9","0.2","843.55","43.621","6671.8","6395.756"
"1","30","15","884","101","28.2","4.3","0.2","643.548","38.906","5231.95","5006.925"
"1","30","16","799","88","27.4","4.5","0.2","406.095","33.929","3263.614","3108.335"
"1","30","17","633","70","26.3","4.4","0.2","161.699","28.775","1052.534","975.603"
"1","30","18","279","34","25.1","4","0.2","26.254","25.543","182.088","136"
"1","30","19","0","0","24.4","3.5","0.2","0","0","0","0"
"1","30","20","0","0","23.9","3.2","0.2","0","23.9","0","0"
"1","30","21","0","0","23.6","2.9","0.2","0","23.6","0","0"
"1","30","22","0","0","23.3","2.6","0.2","0","23.3","0","0"
"1","30","23","0","0","23","2.4","0.2","0","23","0","0"
"1","31","0","0","0","22.7","2.3","0.2","0","22.7","0","0"
"1","31","1","0","0","22.5","2.2","0.2","0","22.5","0","0"
"1","31","2","0","0","22.3","2.2","0.2","0","22.3","0","0"
"1","31","3","0","0","22.2","2.3","0.2","0","22.2","0","0"
"1","31","4","0","0","22.1","2.4","0.2","0","22.1","0","0"
"1","31","5","112","18","22.7","2.6","0.2","13.23","22.942","61.213","19.409"
"1","31","6","554","62","24.3","2.7","0.2","100.087","26.227","588.855","528.354"
"1","31","7","749","85","26.2","2.3","0.2","331.594","33.705","2573.879","2443.04"
"1","31","8","853","98","27.9","1.9","0.2","573.728","42.188","4612.487","4409.412"
"1","31","9","911","108","28.7","1.8","0.2","783.824","48.582","6088.5","5833.125"
"1","31","10","949","110","30.7","2","0.2","941.16","53.571","7106.928","6815.466"
"1","31","11","967","113","31.4","2.2","0.2","1031.017","55.46","7688.692","7376.615"
"1","31","12","969","113","31.7","2.5","0.2","1042.106","54.676","7793.066","7477.291"
"1","31","13","958","111","31.6","2.8","0.2","976.879","52.025","7412.735","7110.437"
"1","31","14","929","107","31.2","3","0.2","838.108","48.156","6506.987","6236.783"
"1","31","15","879","99","30.5","3.1","0.2","640.068","43.264","5112.998","4892.189"
"1","31","16","797","86","29.5","3.1","0.2","404.607","37.514","3206.301","3053.053"
"1","31","17","642","67","28.1","2.9","0.2","161.347","31.2","1035.192","958.876"
"1","31","18","292","33","26.6","2.8","0.2","25.458","27.118","173.455","127.673"
"1","31","19","0","0","25.5","2.8","0.2","0","0","0","0"
"1","31","20","0","0","24.8","2.8","0.2","0","24.8","0","0"
"1","31","21","0","0","24.3","2.7","0.2","0","24.3","0","0"
"1","31","22","0","0","23.9","2.5","0.2","0","23.9","0","0"
"1","31","23","0","0","23.5","2.3","0.2","0","23.5","0","0"
"2","1","0","0","0","23.2","2.4","0.2","0","23.2","0","0"
"2","1","1","0","0","23","2.5","0.2","0","23","0","0"
"2","1","2","0","0","22.9","2.8","0.2","0","22.9","0","0"
"2","1","3","0","0","22.8","2.8","0.2","0","22.8","0","0"
"2","1","4","0","0","22.9","2.8","0.2","0","22.9","0","0"
"2","1","5","29","17","23.5","2.7","0.2","13.932","23.751","64.4","22.483"
"2","1","6","448","78","24.9","2.4","0.2","101.876","27.031","644.154","581.693"
"2","1","7","690","103","26.8","1.7","0.2","326.229","35.146","2525.24","2396.125"
"2","1","8","817","116","29.2","1.3","0.2","570.751","45.422","4524.949","4324.976"
"2","1","9","889","122","30.6","1.3","0.2","781.057","52.746","5959.882","5709.064"
"2","1","10","886","150","22.6","2.5","0.2","923.187","42.968","7280.435","6982.824"
"2","1","11","338","473","23","2.8","0.2","770.935","39.062","6106.51","5850.497"
"2","1","12","314","485","23.2","3.1","0.2","763.203","38.308","6058.286","5803.981"
"2","1","13","463","391","23","3.5","0.2","797.19","37.823","6372.914","6107.461"
"2","1","14","0","71","22.7","3.8","0.2","60.115","23.766","468.536","412.298"
"2","1","15","241","319","22.2","4","0.2","431.881","29.672","3583.08","3416.482"
"2","1","16","25","192","21.8","4","0.2","171.457","24.769","1417.872","1327.996"
"2","1","17","0","17","21.3","3.9","0.2","14.251","21.551","108.171","64.702"
"2","1","18","0","4","20.8","3.7","0.2","3.341","20.859","20.934","0"
"2","1","19","0","0","20.5","3.7","0.2","0","0","0","0"
"2","1","20","0","0","20.3","3.7","0.2","0","20.3","0","0"
"2","1","21","0","0","20.2","3.7","0.2","0","20.2","0","0"
"2","1","22","0","0","20","3.7","0.2","0","20","0","0"
"2","1","23","0","0","19.9","3.7","0.2","0","19.9","0","0"
"2","2","0","0","0","19.8","3.7","0.2","0","19.8","0","0"
"2","2","1","0","0","19.6","3.6","0.2","0","19.6","0","0"
"2","2","2","0","0","19.5","3.6","0.2","0","19.5","0","0"
"2","2","3","0","0","19.5","3.6","0.2","0","19.5","0","0"
"2","2","4","0","0","19.6","3.7","0.2","0","19.6","0","0"
"2","2","5","0","7","19.9","3.9","0.2","5.856","19.987","26.374","0"
"2","2","6","36","90","20.4","4.3","0.2","75.504","21.648","602.157","541.184"
"2","2","7","48","179","20.9","4.6","0.2","166.723","23.556","1382.546","1293.921"
"2","2","8","793","124","21.6","4.7","0.2","565.133","30.515","4756.019","4547.858"
"2","2","9","860","136","22","4.8","0.2","777.7","34.08","6400.927","6134.481"
"2","2","10","899","144","22.7","5.1","0.2","930.522","36.592","7528.027","7221.644"
"2","2","11","925","143","22.9","5.4","0.2","1021.172","37.586","8192.889","7862.946"
"2","2","12","930","141","22.9","5.8","0.2","1033.274","37.079","8301.842","7968.039"
"2","2","13","932","128","22.7","6.1","0.2","972.282","35.608","7884.733","7565.71"
"2","2","14","901","123","22.5","6.3","0.2","833.863","33.345","6869.12","6586.084"
"2","2","15","177","323","22.1","6.4","0.2","396.464","27.195","3310.835","3153.884"
"2","2","16","199","219","21.7","6.3","0.2","269.363","25.199","2245.486","2126.284"
"2","2","17","0","52","21.2","6.1","0.2","43.76","21.783","350.168","298.124"
"2","2","18","0","11","20.8","6","0.2","9.21","20.92","60.151","18.384"
"2","2","19","0","0","20.6","6.1","0.2","0","0","0","0"
"2","2","20","0","0","20.5","6.1","0.2","0","20.5","0","0"
"2","2","21","0","0","20.4","5.9","0.2","0","20.4","0","0"
"2","2","22","0","0","20.3","5.5","0.2","0","20.3","0","0"
"2","2","23","0","0","20.1","4.8","0.2","0","20.1","0","0"
"2","3","0","0","0","20","4.3","0.2","0","20","0","0"
"2","3","1","0","0","20","4.1","0.2","0","20","0","0"
"2","3","2","0","0","20.1","4.2","0.2","0","20.1","0","0"
"2","3","3","0","0","20.3","4.3","0.2","0","20.3","0","0"
"2","3","4","0","0","20.6","4.3","0.2","0","20.6","0","0"
"2","3","5","0","6","21","4.3","0.2","5.017","21.07","22.274","0"
"2","3","6","0","81","21.5","4.3","0.2","66.201","22.601","535.35","476.745"
"2","3","7","56","181","22","4.3","0.2","171.16","24.839","1412.225","1322.548"
"2","3","8","0","85","22.4","4.1","0.2","71.809","23.623","571.805","511.908"
"2","3","9","41","333","22.6","3.9","0.2","324.382","28.275","2655.604","2521.87"
"2","3","10","960","116","22.8","3.5","0.2","960.054","40.698","7643.969","7333.478"
"2","3","11","975","121","23","3.4","0.2","1050.556","42.877","8252.576","7920.519"
"2","3","12","979","119","23.1","3.6","0.2","1062.307","42.583","8349.91","8014.404"
"2","3","13","973","114","23.3","3.7","0.2","998.378","41.346","7914.301","7594.23"
"2","3","14","950","106","23.1","3.8","0.2","858.55","38.41","6935.643","6650.25"
"2","3","15","908","95","22.9","3.7","0.2","658.428","34.845","5444.28","5211.731"
"2","3","16","813","87","22.4","3.4","0.2","415.237","30.24","3396.427","3236.443"
"2","3","17","659","66","21.7","2.9","0.2","165.376","24.878","1091.433","1013.124"
"2","3","18","307","30","21","2.4","0.2","22.916","21.499","156.987","111.788"
"2","3","19","0","0","20.5","2.1","0.2","0","20.5","0","0"
"2","3","20","0","0","20.3","1.7","0.2","0","20.3","0","0"
"2","3","21","0","0","20.4","1.2","0.2","0","20.4","0","0"
"2","3","22","0","0","20.4","0.5","0.2","0","20.4","0","0"
"2","3","23","0","0","20.2","0.6","0.2","0","20.2","0","0"
"2","4","0","0","0","19.8","1.1","0.2","0","19.8","0","0"
"2","4","1","0","0","19.4","1.3","0.2","0","19.4","0","0"
"2","4","2","0","0","19.1","1.4","0.2","0","19.1","0","0"
"2","4","3","0","0","19","1.6","0.2","0","19","0","0"
"2","4","4","0","0","19.1","1.8","0.2","0","19.1","0","0"
"2","4","5","84","14","19.7","1.9","0.2","10.276","19.915","47.67","6.345"
"2","4","6","551","60","20.8","2","0.2","97.764","22.944","579.542","519.371"
"2","4","7","80","185","21.7","2.3","0.2","182.619","25.883","1500.219","1407.425"
"2","4","8","290","277","22.4","2.6","0.2","411.85","31.338","3408.685","3248.267"
"2","4","9","918","105","22.6","2.8","0.2","789.755","39.146","6379.043","6113.372"
"2","4","10","919","130","23","3.3","0.2","938.064","41.047","7459.161","7155.218"
"2","4","11","930","136","23.1","3.8","0.2","1022.732","41.301","8087.452","7761.246"
"2","4","12","175","505","23","4.3","0.2","640.47","33.569","5163.816","4941.206"
"2","4","13","916","135","22.8","4.7","0.2","967.375","37.996","7772.369","7457.327"
"2","4","14","878","134","22.5","4.8","0.2","828.605","35.365","6771.905","6492.314"
"2","4","15","90","311","22.2","4.9","0.2","327.572","27.212","2717.228","2581.31"
"2","4","16","0","147","21.9","4.8","0.2","123.864","23.824","1017.627","941.933"
"2","4","17","0","101","21.5","4.4","0.2","83.451","22.87","683.62","619.761"
"2","4","18","0","18","21","4","0.2","15.107","21.252","100.144","56.96"
"2","4","19","0","0","20.7","3.8","0.2","0","20.7","0","0"
"2","4","20","0","0","20.4","3.6","0.2","0","20.4","0","0"
"2","4","21","0","0","20.2","3.6","0.2","0","20.2","0","0"
"2","4","22","0","0","20.1","3.7","0.2","0","20.1","0","0"
"2","4","23","0","0","20","3.7","0.2","0","20","0","0"
"2","5","0","0","0","20","3.8","0.2","0","20","0","0"
"2","5","1","0","0","20.1","3.8","0.2","0","20.1","0","0"
"2","5","2","0","0","20.2","3.7","0.2","0","20.2","0","0"
"2","5","3","0","0","20.2","3.5","0.2","0","20.2","0","0"
"2","5","4","0","0","20.3","3.3","0.2","0","20.3","0","0"
"2","5","5","0","1","20.9","3.3","0.2","0.834","20.914","0","0"
"2","5","6","0","12","21.5","3.3","0.2","10.048","21.694","74.485","32.211"
"2","5","7","0","30","22","3.4","0.2","25.21","22.479","194.972","148.427"
"2","5","8","0","50","22.4","3.5","0.2","42.159","23.185","328.507","277.231"
"2","5","9","0","77","22.7","3.5","0.2","65.157","23.91","510.755","453.021"
"2","5","10","892","148","22.9","3.2","0.2","931.712","41.115","7405.039","7103.013"
"2","5","11","16","303","23.1","2.9","0.2","277.687","28.773","2235.495","2116.647"
"2","5","12","7","190","23.2","2.7","0.2","169.888","26.793","1355.343","1267.682"
"2","5","13","6","181","23.2","2.8","0.2","160.396","26.535","1281.136","1196.104"
"2","5","14","2","161","23","3.1","0.2","138.736","25.745","1111.173","1032.164"
"2","5","15","3","185","22.7","3.3","0.2","159.12","25.755","1292.867","1207.42"
"2","5","16","3","161","22.3","3.3","0.2","136.885","24.937","1123.703","1044.25"
"2","5","17","562","81","21.7","3","0.2","163.454","24.826","1117.929","1038.681"
"2","5","18","0","14","21","2.6","0.2","11.735","21.244","75.45","33.141"
"2","5","19","0","0","20.6","2.3","0.2","0","20.6","0","0"
"2","5","20","0","0","20.4","2.2","0.2","0","20.4","0","0"
"2","5","21","0","0","20.3","2.1","0.2","0","20.3","0","0"
"2","5","22","0","0","20.3","2.1","0.2","0","20.3","0","0"
"2","5","23","0","0","20.3","2","0.2","0","20.3","0","0"
"2","6","0","0","0","20.2","2.1","0.2","0","20.2","0","0"
"2","6","1","0","0","20.1","2.2","0.2","0","20.1","0","0"
"2","6","2","0","0","19.9","2.4","0.2","0","19.9","0","0"
"2","6","3","0","0","19.8","2.6","0.2","0","19.8","0","0"
"2","6","4","0","0","19.9","2.7","0.2","0","19.9","0","0"
"2","6","5","71","12","20.4","2.8","0.2","8.8","20.555","40.357","0"
"2","6","6","0","44","21.3","2.9","0.2","37.013","22.063","291.905","241.926"
"2","6","7","0","117","22","2.9","0.2","98.377","24.028","803.754","735.638"
"2","6","8","866","92","22.7","2.9","0.2","577.54","34.625","4793.333","4583.85"
"2","6","9","22","291","23","2.9","0.2","266.487","28.459","2167.153","2050.726"
"2","6","10","6","185","23.7","3","0.2","163.562","26.988","1306.744","1220.806"
"2","6","11","103","482","23.9","2.9","0.2","537.741","34.896","4300.166","4108.158"
"2","6","12","11","228","24","2.9","0.2","207.04","28.229","1654.153","1555.904"
"2","6","13","204","469","24","2.9","0.2","621.522","36.726","4964.347","4748.805"
"2","6","14","930","110","23.8","2.9","0.2","850.935","41.313","6796.606","6516.14"
"2","6","15","881","102","23.4","2.9","0.2","651.873","36.847","5347.998","5118.862"
"2","6","16","789","90","23","2.8","0.2","411.053","31.576","3350.176","3191.83"
"2","6","17","621","69","22.3","2.6","0.2","163.44","25.625","1088.632","1010.422"
"2","6","18","241","30","21.5","2.3","0.2","23.104","22.009","153.861","108.774"
"2","6","19","0","0","21","2.2","0.2","0","21","0","0"
"2","6","20","0","0","20.8","2.2","0.2","0","20.8","0","0"
"2","6","21","0","0","20.7","2.1","0.2","0","20.7","0","0"
"2","6","22","0","0","20.7","1.9","0.2","0","20.7","0","0"
"2","6","23","0","0","20.8","1.6","0.2","0","20.8","0","0"
"2","7","0","0","0","20.8","1.3","0.2","0","20.8","0","0"
"2","7","1","0","0","20.8","1.2","0.2","0","20.8","0","0"
"2","7","2","0","0","20.7","1.2","0.2","0","20.7","0","0"
"2","7","3","0","0","20.7","1.3","0.2","0","20.7","0","0"
"2","7","4","0","0","20.7","1.3","0.2","0","20.7","0","0"
"2","7","5","74","12","21.2","1.3","0.2","8.818","21.411","40.258","0"
"2","7","6","573","54","22.1","1.1","0.2","94.683","24.61","540.654","481.861"
"2","7","7","0","42","22.9","0.9","0.2","35.325","24.007","275.784","226.377"
"2","7","8","150","287","23.7","0.9","0.2","338.599","34.292","2748.727","2611.693"
"2","7","9","72","358","24","1","0.2","371.58","35.289","2972.587","2827.621"
"2","7","10","87","433","25","1.4","0.2","467.49","37.873","3696.48","3525.863"
"2","7","11","206","493","25.5","1.7","0.2","658.913","42.471","5135.089","4913.497"
"2","7","12","983","108","25.8","2.2","0.2","1062.681","50.601","8086.731","7760.55"
"2","7","13","980","101","25.9","2.7","0.2","999.172","47.166","7740.143","7426.243"
"2","7","14","954","97","25.8","3.1","0.2","859.26","42.901","6821.748","6540.39"
"2","7","15","906","90","25.5","3.5","0.2","657.494","37.801","5376.821","5146.663"
"2","7","16","822","79","25","3.8","0.2","415.268","32.379","3374.603","3215.391"
"2","7","17","661","61","24.1","3.8","0.2","163.692","26.823","1068.214","990.727"
"2","7","18","288","27","23.1","3.7","0.2","20.547","23.455","132.143","87.825"
"2","7","19","0","0","22.4","3.6","0.2","0","22.4","0","0"
"2","7","20","0","0","22","3.5","0.2","0","22","0","0"
"2","7","21","0","0","21.7","3.3","0.2","0","21.7","0","0"
"2","7","22","0","0","21.4","3.1","0.2","0","21.4","0","0"
"2","7","23","0","0","21.1","3","0.2","0","21.1","0","0"
"2","8","0","0","0","20.9","3","0.2","0","20.9","0","0"
"2","8","1","0","0","20.6","2.8","0.2","0","20.6","0","0"
"2","8","2","0","0","20.3","2.8","0.2","0","20.3","0","0"
"2","8","3","0","0","20","2.7","0.2","0","20","0","0"
"2","8","4","0","0","19.9","2.7","0.2","0","19.9","0","0"
"2","8","5","0","0","20.5","2.6","0.2","0","0","0","0"
"2","8","6","514","60","21.8","2.5","0.2","94.728","23.697","566.512","506.802"
"2","8","7","721","87","23.5","2.1","0.2","324.291","31.137","2549.191","2419.228"
"2","8","8","830","103","25.4","1.5","0.2","570.355","40.888","4614.825","4411.667"
"2","8","9","893","113","26.3","1.2","0.2","782.529","49.031","6072.42","5817.614"
"2","8","10","957","103","28.5","0.5","0.2","951.848","61.722","6943.427","6657.758"
"2","8","11","971","107","29.3","0.8","0.2","1041.505","62.708","7529.635","7223.194"
"2","8","12","967","110","29.4","1.3","0.2","1050.654","59.124","7711.551","7398.665"
"2","8","13","957","107","29.3","1.7","0.2","985.365","54.79","7394.23","7092.587"
"2","8","14","924","105","28.9","2.2","0.2","844.292","48.644","6546.739","6275.127"
"2","8","15","868","100","28.2","2.6","0.2","644.18","42.208","5173.273","4950.327"
"2","8","16","725","96","27.3","2.9","0.2","390.81","35.318","3138.814","2987.958"
"2","8","17","603","67","26.2","2.8","0.2","159.672","29.337","1047.854","971.089"
"2","8","18","0","6","25.1","2.4","0.2","5.016","25.208","29.833","0"
"2","8","19","0","0","24.6","2.2","0.2","0","24.6","0","0"
"2","8","20","0","0","24.4","2","0.2","0","24.4","0","0"
"2","8","21","0","0","24.2","1.7","0.2","0","24.2","0","0"
"2","8","22","0","0","24","1.6","0.2","0","24","0","0"
"2","8","23","0","0","23.6","2.1","0.2","0","23.6","0","0"
"2","9","0","0","0","23.4","2.9","0.2","0","23.4","0","0"
"2","9","1","0","0","23.3","3.2","0.2","0","23.3","0","0"
"2","9","2","0","0","23.3","3.5","0.2","0","23.3","0","0"
"2","9","3","0","0","23.2","4","0.2","0","23.2","0","0"
"2","9","4","0","0","23.2","4.6","0.2","0","23.2","0","0"
"2","9","5","0","0","23.4","5.1","0.2","0","0","0","0"
"2","9","6","326","82","23.7","5.4","0.2","94.407","24.989","634.935","572.801"
"2","9","7","551","130","24.2","5.3","0.2","302.751","28.573","2423.736","2298.217"
"2","9","8","683","159","24.7","5","0.2","539.963","32.895","4498.156","4299.133"
"2","9","9","0","119","25","4.9","0.2","100.972","26.54","797.864","729.957"
"2","9","10","2","157","25.5","4.7","0.2","135.819","27.623","1074.376","996.671"
"2","9","11","797","213","25.6","4.7","0.2","983.69","41.038","7780.956","7465.61"
"2","9","12","74","465","25.5","4.8","0.2","496.754","33.163","3991.157","3810.099"
"2","9","13","102","454","25.2","4.8","0.2","505.862","33.01","4081.313","3897.06"
"2","9","14","758","190","24.9","4.8","0.2","800.982","37.331","6488.682","6219.127"
"2","9","15","37","272","24.6","4.7","0.2","261.501","28.704","2140.157","2024.687"
"2","9","16","0","110","24.2","4.5","0.2","92.83","25.7","748.434","682.278"
"2","9","17","14","102","23.7","4.2","0.2","86.638","25.159","697.65","633.293"
"2","9","18","0","17","23.3","3.7","0.2","14.267","23.545","88.154","45.395"
"2","9","19","0","0","23","3.4","0.2","0","23","0","0"
"2","9","20","0","0","22.8","3.2","0.2","0","22.8","0","0"
"2","9","21","0","0","22.7","3","0.2","0","22.7","0","0"
"2","9","22","0","0","22.6","2.9","0.2","0","22.6","0","0"
"2","9","23","0","0","22.6","2.7","0.2","0","22.6","0","0"
"2","10","0","0","0","22.5","2.6","0.2","0","22.5","0","0"
"2","10","1","0","0","22.4","2.4","0.2","0","22.4","0","0"
"2","10","2","0","0","22.2","2.3","0.2","0","22.2","0","0"
"2","10","3","0","0","22.2","2.2","0.2","0","22.2","0","0"
"2","10","4","0","0","22.2","2.1","0.2","0","22.2","0","0"
"2","10","5","0","0","22.7","1.9","0.2","0","0","0","0"
"2","10","6","455","63","23.5","1.7","0.2","92.465","25.697","565.438","505.766"
"2","10","7","684","91","24.2","1.6","0.2","316.367","32.476","2477.163","2349.752"
"2","10","8","797","108","25","1.7","0.2","558.063","39.501","4540.128","4339.618"
"2","10","9","862","119","25.4","1.8","0.2","766.98","44.86","6056.112","5801.885"
"2","10","10","872","141","26.4","2.3","0.2","914.403","47.35","7091.511","6800.595"
"2","10","11","890","145","26.7","2.6","0.2","1001.639","48.388","7700.638","7388.138"
"2","10","12","893","146","26.8","3.1","0.2","1014.903","46.954","7843.786","7526.214"
"2","10","13","872","147","26.7","3.4","0.2","947.214","44.63","7414.709","7112.341"
"2","10","14","839","140","26.5","3.8","0.2","817.305","41.073","6532.515","6261.406"
"2","10","15","787","126","26.1","4","0.2","622.161","36.898","5099.444","4879.115"
"2","10","16","653","119","25.5","4.1","0.2","383.502","32.03","3126.075","2975.67"
"2","10","17","473","85","24.8","4","0.2","152.094","27.307","1048.406","971.621"
"2","10","18","116","28","24.1","3.7","0.2","21.429","24.468","135.111","90.688"
"2","10","19","0","0","23.7","3.5","0.2","0","23.7","0","0"
"2","10","20","0","0","23.5","3.4","0.2","0","23.5","0","0"
"2","10","21","0","0","23.4","3.3","0.2","0","23.4","0","0"
"2","10","22","0","0","23.4","3.3","0.2","0","23.4","0","0"
"2","10","23","0","0","23.3","3.2","0.2","0","23.3","0","0"
"2","11","0","0","0","23.2","3","0.2","0","23.2","0","0"
"2","11","1","0","0","23.1","2.9","0.2","0","23.1","0","0"
"2","11","2","0","0","22.9","2.7","0.2","0","22.9","0","0"
"2","11","3","0","0","22.8","2.7","0.2","0","22.8","0","0"
"2","11","4","0","0","22.8","2.6","0.2","0","22.8","0","0"
"2","11","5","0","0","23.4","2.8","0.2","0","0","0","0"
"2","11","6","485","59","24.3","3.1","0.2","91.853","25.962","547.495","488.46"
"2","11","7","703","87","25.2","3.4","0.2","319.653","31.187","2515.519","2386.748"
"2","11","8","813","103","25.9","3.4","0.2","563.223","36.613","4638.047","4434.067"
"2","11","9","882","112","26.2","3.3","0.2","776.648","41.171","6227.194","5966.904"
"2","11","10","918","117","26.8","3.1","0.2","934.554","45.38","7309.784","7011.133"
"2","11","11","932","123","27.1","3.1","0.2","1023.552","47.431","7901.686","7582.063"
"2","11","12","931","125","27.2","3.3","0.2","1034.359","47.085","7991.254","7668.457"
"2","11","13","926","118","27.2","3.6","0.2","971.746","45.036","7597.14","7288.307"
"2","11","14","899","113","26.9","3.9","0.2","835.712","41.587","6671.651","6395.613"
"2","11","15","845","104","26.5","4.2","0.2","638.92","37.282","5234.961","5009.83"
"2","11","16","750","90","25.9","4.4","0.2","398.808","32.412","3246.043","3091.387"
"2","11","17","570","69","25.1","4.3","0.2","157.054","27.555","1047.857","971.092"
"2","11","18","163","26","24.3","4","0.2","19.095","24.61","115.474","71.746"
"2","11","19","0","0","23.9","3.8","0.2","0","23.9","0","0"
"2","11","20","0","0","23.6","3.6","0.2","0","23.6","0","0"
"2","11","21","0","0","23.4","3.5","0.2","0","23.4","0","0"
"2","11","22","0","0","23.2","3.2","0.2","0","23.2","0","0"
"2","11","23","0","0","22.9","2.8","0.2","0","22.9","0","0"
"2","12","0","0","0","22.6","2.5","0.2","0","22.6","0","0"
"2","12","1","0","0","22.4","2.2","0.2","0","22.4","0","0"
"2","12","2","0","0","22.3","2.2","0.2","0","22.3","0","0"
"2","12","3","0","0","22.2","2.2","0.2","0","22.2","0","0"
"2","12","4","0","0","22.2","2.1","0.2","0","22.2","0","0"
"2","12","5","0","0","22.8","2.1","0.2","0","0","0","0"
"2","12","6","527","53","24","2","0.2","90.615","25.975","520.238","462.169"
"2","12","7","747","75","25","2","0.2","325.393","32.818","2540.421","2410.768"
"2","12","8","854","87","25.8","1.9","0.2","570.644","40.021","4639.886","4435.841"
"2","12","9","917","94","26.2","1.8","0.2","787.118","46.176","6187.48","5928.597"
"2","12","10","944","102","26.9","1.8","0.2","944.868","50.839","7227.515","6931.78"
"2","12","11","956","108","27.1","2.2","0.2","1034.179","51.242","7859.904","7541.761"
"2","12","12","952","111","27.1","2.7","0.2","1043.319","49.293","7988.924","7666.209"
"2","12","13","914","125","26.8","3.2","0.2","968.66","45.737","7551.351","7244.141"
