"PVWatts Hourly PV Performance Data"
"Requested Location","perth, wa, australia"
"Location","Lat, Lng: -31.95, 115.86"
"Latitude (DD)","-31.95"
"Longitude (DD)","115.86"
"Elevation (m)","11"
"DC System Size (kW)","10"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","31.95"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","11","11","39","581","27.3","4.6","0.2","558.773","36.14","4430.037","4233.427"
"1","11","12","996","111","28.1","4.6","0.2","1039.671","44.634","8098.191","7771.605"
"1","11","13","990","109","28.6","4.7","0.2","995.982","44.238","7788.126","7472.526"
"1","11","14","972","102","28.6","5.2","0.2","878.133","41.555","6982.399","6695.349"
"1","11","15","933","96","28.2","5.8","0.2","698.043","37.81","5679.813","5438.919"
"1","11","16","865","87","27.3","6.4","0.2","472.353","33.371","3864.63","3688.055"
"1","11","17","744","73","26.4","6.5","0.2","230.022","29.203","1624.133","1526.948"
"1","11","18","499","48","25.2","6.1","0.2","34.495","25.658","263.285","214.32"
"1","11","19","0","0","24.3","5.2","0.2","0","0","0","0"
"1","11","20","0","0","24.2","4.1","0.2","0","24.2","0","0"
"1","11","21","0","0","24.2","3.5","0.2","0","24.2","0","0"
"1","11","22","0","0","24.1","4.1","0.2","0","24.1","0","0"
"1","11","23","0","0","23.7","5.3","0.2","0","23.7","0","0"
"1","12","0","0","0","23","6.3","0.2","0","23","0","0"
"1","12","1","0","0","22.1","7","0.2","0","22.1","0","0"
"1","12","2","0","0","21.3","7.6","0.2","0","21.3","0","0"
"1","12","3","0","0","20.5","8","0.2","0","20.5","0","0"
"1","12","4","0","0","20","8.1","0.2","0","20","0","0"
"1","12","5","0","0","20.4","8.2","0.2","0","0","0","0"
"1","12","6","455","64","21.9","8","0.2","58.026","22.507","392.78","339.226"
"1","12","7","647","103","23","7.7","0.2","260.575","25.868","1985.038","1875.065"
"1","12","8","740","136","25.8","6.2","0.2","487.794","32.22","4043.037","3860.14"
"1","12","9","802","158","27.1","4.9","0.2","696.649","37.781","5649.364","5409.549"
"1","12","10","845","170","28","3.9","0.2","861.992","43.122","6793.493","6513.137"
"1","12","11","897","156","28.8","3.4","0.2","964.163","47.034","7446.829","7143.323"
"1","12","12","901","160","29.3","3.3","0.2","994.101","48.396","7623.361","7313.599"
"1","12","13","890","159","29.6","3.5","0.2","951.106","47.31","7341.566","7041.79"
"1","12","14","885","140","29.8","3.8","0.2","843.925","44.832","6617.467","6343.348"
"1","12","15","843","129","29.6","4.1","0.2","673.135","41.101","5398.25","5167.333"
"1","12","16","154","356","29.1","4.3","0.2","370.491","35.242","2992.616","2846.94"
"1","12","17","641","92","28.2","4.6","0.2","222.389","31.613","1583.304","1487.566"
"1","12","18","69","78","27.2","5.1","0.2","57.93","28.065","448.821","393.282"
"1","12","19","0","0","26.1","6.3","0.2","0","0","0","0"
"1","12","20","0","0","25.2","7.3","0.2","0","25.2","0","0"
"1","12","21","0","0","24.5","7.7","0.2","0","24.5","0","0"
"1","12","22","0","0","23.9","7.6","0.2","0","23.9","0","0"
"1","12","23","0","0","23.4","7.3","0.2","0","23.4","0","0"
"1","13","0","0","0","22.9","7","0.2","0","22.9","0","0"
"1","13","1","0","0","22.5","6.7","0.2","0","22.5","0","0"
"1","13","2","0","0","22.1","6.4","0.2","0","22.1","0","0"
"1","13","3","0","0","21.8","6.4","0.2","0","21.8","0","0"
"1","13","4","0","0","21.5","6.5","0.2","0","21.5","0","0"
"1","13","5","0","0","21.7","6.7","0.2","0","0","0","0"
"1","13","6","13","75","22.7","6.9","0.2","61.354","23.449","488.811","431.855"
"1","13","7","597","119","23.4","6.9","0.2","260.442","26.507","1993.669","1883.389"
"1","13","8","46","324","26.1","5.9","0.2","299.009","30.159","2448.679","2322.277"
"1","13","9","28","213","27.6","4.9","0.2","205.272","30.733","1641.201","1543.411"
"1","13","10","39","519","28.8","4.1","0.2","494.462","37.187","3912.326","3734.061"
"1","13","11","69","633","29.8","3.4","0.2","634.782","41.746","4930.674","4716.325"
"1","13","12","67","649","30.7","2.7","0.2","651.819","44.485","5001.674","4784.809"
"1","13","13","30","189","31.1","2.2","0.2","194.89","35.626","1509.108","1415.999"
"1","13","14","58","545","30.6","2.2","0.2","531.546","42.954","4118.174","3932.615"
"1","13","15","31","381","29.7","2.5","0.2","348.364","37.364","2756.396","2619.091"
"1","13","16","20","102","28.7","2.9","0.2","97.351","30.701","764.187","697.473"
"1","13","17","16","97","27.4","3.1","0.2","86.004","29.111","679.375","615.666"
