"PVWatts Hourly PV Performance Data"
"Requested Location","brisbane australia"
"Location","Lat, Lng: -27.47, 153.02"
"Latitude (DD)","-27.47"
"Longitude (DD)","153.02"
"Elevation (m)","18"
"DC System Size (kW)","7"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","27.47"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","27","2","0","0","19.8","1.9","0.2","0","19.8","0","0"
"10","27","3","0","0","19.8","2.4","0.2","0","19.8","0","0"
"10","27","4","0","0","20.1","3","0.2","0","20.1","0","0"
"10","27","5","190","37","20.8","3.9","0.2","27.861","21.275","136.008","103.444"
"10","27","6","526","91","21.7","4.9","0.2","215.567","24.918","1144.282","1075.991"
"10","27","7","24","189","22.6","5.4","0.2","179.772","25.19","1039.778","975.189"
"10","27","8","47","257","23.6","5.5","0.2","267.277","27.394","1535.175","1453.033"
"10","27","9","42","323","24","5.5","0.2","334.074","28.73","1903.189","1808.006"
"10","27","10","316","304","24.1","5.2","0.2","606.902","33.022","3451.728","3301.675"
"10","27","11","16","287","23.7","5","0.2","275.373","27.836","1554.185","1471.369"
"10","27","12","126","400","23.3","4.9","0.2","502.509","30.956","2856.609","2727.644"
"10","27","13","26","321","22.8","4.9","0.2","318.932","27.66","1820.024","1727.788"
"10","27","14","0","76","22.3","5.1","0.2","67.531","23.305","373.019","332.056"
"10","27","15","0","35","21.8","5.4","0.2","30.987","22.246","168.108","134.406"
"10","27","16","0","13","21.4","5.5","0.2","11.472","21.564","60.22","30.341"
"10","27","17","0","6","21.1","5.3","0.2","5.283","21.176","24.941","0"
"10","27","18","0","0","20.9","4.9","0.2","0","0","0","0"
"10","27","19","0","0","20.8","4.3","0.2","0","20.8","0","0"
"10","27","20","0","0","20.6","3.7","0.2","0","20.6","0","0"
"10","27","21","0","0","20.4","3.2","0.2","0","20.4","0","0"
"10","27","22","0","0","20.2","2.6","0.2","0","20.2","0","0"
"10","27","23","0","0","20","2.3","0.2","0","20","0","0"
"10","28","0","0","0","19.9","2.2","0.2","0","19.9","0","0"
"10","28","1","0","0","19.9","2.2","0.2","0","19.9","0","0"
"10","28","2","0","0","19.9","2","0.2","0","19.9","0","0"
"10","28","3","0","0","19.8","1.9","0.2","0","19.8","0","0"
"10","28","4","0","0","19.6","1.7","0.2","0","0","0","0"
"10","28","5","273","35","19.8","1.8","0.2","27.654","20.483","137.235","104.627"
"10","28","6","636","72","20.6","2.1","0.2","225.14","25.8","1171.988","1102.715"
"10","28","7","793","91","21.8","2.4","0.2","476.706","32.556","2778.392","2652.198"
"10","28","8","869","104","23.2","2.7","0.2","704.865","38.244","4014.95","3844.94"
"10","28","9","18","258","24","2.8","0.2","247.248","29.145","1392.382","1315.299"
"10","28","10","648","234","25.1","3","0.2","855.454","42.359","4712.745","4518.009"
"10","28","11","590","308","25.4","3.1","0.2","892.085","43.084","4882.783","4682.022"
"10","28","12","689","249","25.4","3.3","0.2","911.423","42.904","5005.899","4800.776"
"10","28","13","556","280","25.3","3.4","0.2","754.69","39.574","4216.097","4038.959"
"10","28","14","0","54","25","3.5","0.2","47.945","25.891","257.728","220.851"
"10","28","15","97","103","24.4","3.6","0.2","143.476","27.039","820.463","763.646"
"10","28","16","27","80","23.6","3.7","0.2","78.362","25.017","437.817","394.559"
"10","28","17","66","30","22.5","3.7","0.2","24.825","22.94","123.162","91.053"
"10","28","18","0","0","21.6","3.7","0.2","0","0","0","0"
"10","28","19","0","0","21.1","3.8","0.2","0","21.1","0","0"
"10","28","20","0","0","20.9","4","0.2","0","20.9","0","0"
"10","28","21","0","0","20.9","4.1","0.2","0","20.9","0","0"
"10","28","22","0","0","20.9","4","0.2","0","20.9","0","0"
"10","28","23","0","0","20.8","3.8","0.2","0","20.8","0","0"
"10","29","0","0","0","20.7","3.7","0.2","0","20.7","0","0"
"10","29","1","0","0","20.5","3.5","0.2","0","20.5","0","0"
"10","29","2","0","0","20.2","3.2","0.2","0","20.2","0","0"
"10","29","3","0","0","20","3","0.2","0","20","0","0"
"10","29","4","0","0","19.8","2.7","0.2","0","0","0","0"
"10","29","5","163","42","20","2.6","0.2","32.391","20.687","163.573","130.032"
"10","29","6","522","98","20.6","2.5","0.2","218.559","25.305","1161.453","1092.553"
"10","29","7","717","119","21.5","2.2","0.2","465.345","32.405","2709.641","2585.883"
"10","29","8","824","129","22.8","2","0.2","699.551","39.841","3955.054","3787.166"
"10","29","9","881","135","23.5","1.9","0.2","880.348","45.343","4826.294","4627.534"
"10","29","10","935","122","25.1","1.6","0.2","1006.321","51.69","5342.661","5125.605"
"10","29","11","884","158","25.9","1.4","0.2","1021.741","54.123","5355.538","5138.025"
"10","29","12","870","154","26.6","1.2","0.2","977.752","54.922","5117.875","4908.783"
"10","29","13","248","375","27","1","0.2","572.964","44.405","3113.834","2975.753"
"10","29","14","888","106","27.1","0.9","0.2","728.523","49.93","3952.785","3784.977"
"10","29","15","822","91","26.8","1.1","0.2","501.201","41.756","2823.308","2695.522"
"10","29","16","691","70","26","1.6","0.2","247.181","32.357","1269.018","1196.307"
"10","29","17","376","37","24.1","2.4","0.2","32.799","24.805","151.113","118.013"
"10","29","18","0","0","22.3","2.6","0.2","0","0","0","0"
"10","29","19","0","0","21.4","2.2","0.2","0","21.4","0","0"
"10","29","20","0","0","20.8","1.5","0.2","0","20.8","0","0"
"10","29","21","0","0","20.3","0.9","0.2","0","20.3","0","0"
"10","29","22","0","0","19.8","0.5","0.2","0","19.8","0","0"
"10","29","23","0","0","19.1","0.8","0.2","0","19.1","0","0"
"10","30","0","0","0","18.4","1.3","0.2","0","18.4","0","0"
"10","30","1","0","0","18","1.6","0.2","0","18","0","0"
