"PVWatts Hourly PV Performance Data"
"Requested Location","darwin, nt, australia"
"Location","Lat, Lng: -12.47, 130.86"
"Latitude (DD)","-12.47"
"Longitude (DD)","130.86"
"Elevation (m)","2"
"DC System Size (kW)","10"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","12.47"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","10","12","921","131","31.7","2.3","0.2","1021.111","55.061","7613.683","7304.264"
"2","10","13","916","127","31.9","2.4","0.2","984.653","54.013","7389.784","7088.299"
"2","10","14","893","120","31.9","2.5","0.2","871.935","51.146","6663.463","6387.715"
"2","10","15","800","131","31.6","2.6","0.2","682.941","46.431","5364.504","5134.783"
"2","10","16","57","286","31.2","2.6","0.2","302.747","37.76","2408.403","2283.428"
"2","10","17","19","108","30.4","2.4","0.2","108.359","32.838","849.842","780.093"
"2","10","18","0","16","29.5","2.2","0.2","15.432","29.846","96.543","53.486"
"2","10","19","0","0","29.1","2.2","0.2","0","29.1","0","0"
"2","10","20","0","0","28.8","2.1","0.2","0","28.8","0","0"
"2","10","21","0","0","28.4","2.1","0.2","0","28.4","0","0"
"2","10","22","0","0","28.1","2","0.2","0","28.1","0","0"
"2","10","23","0","0","27.8","2","0.2","0","27.8","0","0"
"2","11","0","0","0","27.6","2","0.2","0","27.6","0","0"
"2","11","1","0","0","27.4","2.1","0.2","0","27.4","0","0"
"2","11","2","0","0","27.3","2.3","0.2","0","27.3","0","0"
"2","11","3","0","0","27.3","2.2","0.2","0","27.3","0","0"
"2","11","4","0","0","27.3","2","0.2","0","27.3","0","0"
"2","11","5","0","0","27.6","1.6","0.2","0","27.6","0","0"
"2","11","6","112","21","28.4","1.2","0.2","20.728","28.931","105.258","61.893"
"2","11","7","553","74","29.2","1","0.2","208.884","35.386","1500.641","1407.832"
"2","11","8","740","99","29.5","0.9","0.2","455.929","43.806","3624.049","3455.999"
"2","11","9","850","106","30.4","0.9","0.2","687.896","51.959","5287.156","5060.175"
"2","11","10","899","114","30.9","0.9","0.2","868.253","58.05","6444.693","6176.696"
"2","11","11","923","120","31.2","1.1","0.2","983.673","60.4","7183.405","6889.232"
"2","11","12","924","126","31.5","1.6","0.2","1020.623","58.45","7500.6","7195.188"
"2","11","13","133","674","31.5","2.1","0.2","782.259","50.005","5860.871","5613.561"
"2","11","14","66","557","31.4","2.5","0.2","597.217","44.499","4585.092","4382.989"
"2","11","15","5","64","31.2","2.7","0.2","65.341","32.585","492.474","435.388"
"2","11","16","0","32","30.8","2.8","0.2","30.897","31.446","228.449","180.718"
"2","11","17","11","83","30.1","2.6","0.2","82.709","31.894","644.68","582.201"
"2","11","18","0","13","29.4","2.3","0.2","12.534","29.675","76.978","34.615"
"2","11","19","0","0","29.1","2.2","0.2","0","29.1","0","0"
"2","11","20","0","0","28.8","2.1","0.2","0","28.8","0","0"
"2","11","21","0","0","28.6","2.1","0.2","0","28.6","0","0"
"2","11","22","0","0","28.4","2.1","0.2","0","28.4","0","0"
"2","11","23","0","0","28.3","2.2","0.2","0","28.3","0","0"
"2","12","0","0","0","28.2","2.2","0.2","0","28.2","0","0"
"2","12","1","0","0","28.1","2.2","0.2","0","28.1","0","0"
"2","12","2","0","0","28","2.2","0.2","0","28","0","0"
"2","12","3","0","0","28","2.2","0.2","0","28","0","0"
"2","12","4","0","0","28","2.1","0.2","0","28","0","0"
"2","12","5","0","0","28.1","1.9","0.2","0","28.1","0","0"
"2","12","6","0","3","28.4","2.1","0.2","2.889","28.464","14.893","0"
"2","12","7","0","10","28.7","2.4","0.2","9.64","28.917","68.676","26.607"
"2","12","8","0","21","28.8","2.4","0.2","20.271","29.255","148.322","103.43"
"2","12","9","0","42","28.9","2","0.2","40.6","29.882","302.441","252.088"
"2","12","10","2","65","28.9","2","0.2","64.603","30.46","486.638","429.759"
"2","12","11","21","120","29","1.9","0.2","136.721","32.367","1054.119","977.131"
"2","12","12","26","369","29.2","1.6","0.2","385.712","39.317","2980.138","2834.905"
"2","12","13","24","502","29.2","1.1","0.2","509.825","44.23","3885.395","3708.084"
"2","12","14","69","560","29.1","1.1","0.2","603.033","46.91","4584.397","4382.318"
"2","12","15","25","299","28.9","1.4","0.2","306.187","37.336","2406.388","2281.484"
"2","12","16","54","282","28.6","1.4","0.2","297.857","36.838","2377.586","2253.703"
"2","12","17","14","95","28.3","1","0.2","94.862","31.193","745.858","679.794"
"2","12","18","0","14","28.1","0.6","0.2","13.5","28.537","82.983","40.407"
"2","12","19","0","0","28.1","0.4","0.2","0","28.1","0","0"
"2","12","20","0","0","28","0.5","0.2","0","28","0","0"
"2","12","21","0","0","27.8","0.9","0.2","0","27.8","0","0"
"2","12","22","0","0","27.7","1.1","0.2","0","27.7","0","0"
"2","12","23","0","0","27.5","1.2","0.2","0","27.5","0","0"
"2","13","0","0","0","27.4","1.2","0.2","0","27.4","0","0"
"2","13","1","0","0","27.4","1","0.2","0","27.4","0","0"
"2","13","2","0","0","27.3","0.7","0.2","0","27.3","0","0"
"2","13","3","0","0","27.3","0.7","0.2","0","27.3","0","0"
"2","13","4","0","0","27.2","0.8","0.2","0","27.2","0","0"
"2","13","5","0","0","27.3","1.1","0.2","0","27.3","0","0"
"2","13","6","125","20","27.8","1.4","0.2","20.287","28.284","97.602","54.507"
"2","13","7","562","72","28.5","1.7","0.2","209.813","33.775","1516.512","1423.14"
"2","13","8","742","97","28.8","1.7","0.2","456.191","40.648","3676.001","3506.11"
"2","13","9","834","112","29.9","1.6","0.2","685.093","48.06","5351.615","5122.35"
"2","13","10","882","123","30.5","1.4","0.2","865.059","54.433","6520.329","6249.652"
"2","13","11","161","703","30.9","1.1","0.2","837.624","55.623","6130.359","5873.5"
"2","13","12","934","117","31.1","0.8","0.2","1024.442","63.937","7349.919","7049.846"
"2","13","13","70","638","31.3","0.5","0.2","688.839","55.158","5037.207","4819.083"
"2","13","14","71","562","31.3","0.5","0.2","607.044","52.354","4509.989","4310.546"
"2","13","15","29","361","31.1","0.6","0.2","368.845","43.558","2838.669","2698.448"
"2","13","16","212","319","30.8","0.9","0.2","411.351","43.671","3230.962","3076.841"
"2","13","17","246","152","30.3","1.1","0.2","208.355","36.431","1589.271","1493.321"
"2","13","18","94","22","29.7","1.3","0.2","22.417","30.276","121.475","77.535"
"2","13","19","0","0","29.3","1.4","0.2","0","29.3","0","0"
"2","13","20","0","0","29","1.5","0.2","0","29","0","0"
"2","13","21","0","0","28.8","1.5","0.2","0","28.8","0","0"
"2","13","22","0","0","28.5","1.5","0.2","0","28.5","0","0"
"2","13","23","0","0","28.4","1.6","0.2","0","28.4","0","0"
"2","14","0","0","0","28.2","1.5","0.2","0","28.2","0","0"
"2","14","1","0","0","28.2","1.4","0.2","0","28.2","0","0"
"2","14","2","0","0","28.1","1.1","0.2","0","28.1","0","0"
"2","14","3","0","0","28.1","0.7","0.2","0","28.1","0","0"
"2","14","4","0","0","28","0.3","0.2","0","28","0","0"
"2","14","5","0","0","28","0.3","0.2","0","28","0","0"
"2","14","6","0","3","28.3","0.6","0.2","2.889","28.39","14.367","0"
"2","14","7","0","9","29","0.9","0.2","8.676","29.272","61.328","19.519"
"2","14","8","15","82","29.3","1.1","0.2","86.836","31.88","675.31","611.746"
"2","14","9","26","239","30.3","1.6","0.2","249.896","36.883","1956.864","1847.889"
"2","14","10","142","593","30.9","1.8","0.2","696.97","48.457","5283.096","5056.26"
"2","14","11","125","670","31.2","1.9","0.2","772.094","50.218","5778.867","5534.463"
"2","14","12","929","122","31.5","2","0.2","1025.671","56.391","7605.184","7296.067"
"2","14","13","919","122","31.5","2","0.2","987.882","55.483","7368.138","7067.42"
"2","14","14","24","360","31.4","2.1","0.2","369.148","40.136","2856.494","2715.641"
"2","14","15","26","246","31.2","2.1","0.2","256.888","37.296","2009.126","1898.299"
"2","14","16","132","316","30.8","2","0.2","368.943","39.77","2932.857","2789.298"
"2","14","17","103","150","30.1","1.7","0.2","169.218","34.462","1320.333","1233.912"
"2","14","18","0","15","29.6","1.3","0.2","14.466","29.988","86.554","43.851"
"2","14","19","0","0","29.3","1.2","0.2","0","29.3","0","0"
"2","14","20","0","0","29.1","1.1","0.2","0","29.1","0","0"
"2","14","21","0","0","29","1.2","0.2","0","29","0","0"
"2","14","22","0","0","28.8","1.3","0.2","0","28.8","0","0"
"2","14","23","0","0","28.6","1.4","0.2","0","28.6","0","0"
"2","15","0","0","0","28.3","1.5","0.2","0","28.3","0","0"
"2","15","1","0","0","28.1","1.6","0.2","0","28.1","0","0"
"2","15","2","0","0","27.9","1.7","0.2","0","27.9","0","0"
"2","15","3","0","0","27.7","1.9","0.2","0","27.7","0","0"
"2","15","4","0","0","27.5","2","0.2","0","27.5","0","0"
"2","15","5","0","0","27.6","2.1","0.2","0","27.6","0","0"
"2","15","6","0","10","28","2.1","0.2","9.638","28.214","54.019","12.47"
"2","15","7","10","78","28.5","2","0.2","77.619","30.388","607.222","546.07"
"2","15","8","62","284","28.6","1.9","0.2","303.634","36.132","2433.894","2308.015"
"2","15","9","146","468","29.1","2","0.2","554.056","42.527","4336.241","4142.955"
