"PVWatts Hourly PV Performance Data"
"Requested Location","darwin australia"
"Location","Lat, Lng: -12.47, 130.86"
"Latitude (DD)","-12.47"
"Longitude (DD)","130.86"
"Elevation (m)","2"
"DC System Size (kW)","7"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","12.47"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","19","15","784","80","30.7","2.9","0.2","592.57","42.953","3348.039","3201.659"
"7","19","16","661","65","30","2.2","0.2","366.534","38.59","2071.741","1970.586"
"7","19","17","376","36","28.6","1.5","0.2","124.525","31.794","576.497","528.324"
"7","19","18","0","0","27.3","1.2","0.2","0","0","0","0"
"7","19","19","0","0","26.5","1","0.2","0","26.5","0","0"
"7","19","20","0","0","25.7","0.9","0.2","0","25.7","0","0"
"7","19","21","0","0","24.8","1.1","0.2","0","24.8","0","0"
"7","19","22","0","0","24","1.4","0.2","0","24","0","0"
"7","19","23","0","0","23.3","1.6","0.2","0","23.3","0","0"
"7","20","0","0","0","22.8","1.7","0.2","0","22.8","0","0"
"7","20","1","0","0","22.3","1.7","0.2","0","22.3","0","0"
"7","20","2","0","0","21.9","2","0.2","0","21.9","0","0"
"7","20","3","0","0","21.5","2.3","0.2","0","21.5","0","0"
"7","20","4","0","0","21.1","2.7","0.2","0","21.1","0","0"
"7","20","5","0","0","20.8","3.1","0.2","0","20.8","0","0"
"7","20","6","0","0","21.2","3.9","0.2","0","0","0","0"
"7","20","7","501","45","22.8","4.8","0.2","189.979","25.667","994","931.034"
"7","20","8","729","67","23.7","5","0.2","437.12","30.356","2598.509","2478.689"
"7","20","9","829","80","27.1","5.4","0.2","654.771","36.575","3788.541","3626.553"
"7","20","10","879","88","28.7","4.9","0.2","822.07","41.323","4623.754","4432.171"
"7","20","11","902","93","29.9","4.1","0.2","923.728","45.675","5073.608","4866.085"
"7","20","12","895","102","30.6","3.2","0.2","948.34","49.161","5124.55","4915.222"
"7","20","13","881","101","31.1","2.6","0.2","899.511","50.622","4844.387","4644.986"
"7","20","14","849","97","31.4","2.2","0.2","781.623","49.712","4254.099","4075.614"
"7","20","15","810","79","31.3","2.1","0.2","608.865","45.888","3399.586","3251.38"
"7","20","16","689","66","30.4","1.6","0.2","380.451","40.495","2135.924","2032.495"
"7","20","17","396","37","28.5","1.1","0.2","130.002","32.164","601.894","552.821"
"7","20","18","0","0","26.9","1.1","0.2","0","0","0","0"
"7","20","19","0","0","26.1","1.5","0.2","0","26.1","0","0"
"7","20","20","0","0","25.4","1.9","0.2","0","25.4","0","0"
"7","20","21","0","0","24.5","2","0.2","0","24.5","0","0"
"7","20","22","0","0","23.6","2","0.2","0","23.6","0","0"
"7","20","23","0","0","22.8","2.1","0.2","0","22.8","0","0"
"7","21","0","0","0","22.2","2.2","0.2","0","22.2","0","0"
"7","21","1","0","0","21.7","2.4","0.2","0","21.7","0","0"
"7","21","2","0","0","21.4","2.5","0.2","0","21.4","0","0"
"7","21","3","0","0","21.1","2.6","0.2","0","21.1","0","0"
"7","21","4","0","0","20.9","2.6","0.2","0","20.9","0","0"
"7","21","5","0","0","20.8","2.6","0.2","0","20.8","0","0"
"7","21","6","0","0","21.4","3","0.2","0","0","0","0"
"7","21","7","489","49","23","3.8","0.2","190.918","26.311","999.509","936.348"
"7","21","8","722","73","23.9","4.1","0.2","440.292","31.461","2605.6","2485.528"
"7","21","9","839","83","26.8","4.9","0.2","665.33","37.041","3842.042","3678.158"
"7","21","10","891","90","28.3","5.1","0.2","834.863","40.801","4704.452","4510.01"
"7","21","11","917","95","29.5","4.8","0.2","940.457","44.108","5196.708","4984.823"
"7","21","12","917","99","30.3","3.9","0.2","966.776","47.286","5263.586","5049.331"
"7","21","13","900","100","30.7","3.1","0.2","916.492","48.945","4969.391","4765.561"
"7","21","14","858","98","30.9","2.5","0.2","790.747","48.404","4326.722","4145.664"
"7","21","15","223","367","30.7","2","0.2","526.017","43.498","2910.375","2779.504"
"7","21","16","644","76","29.7","1.4","0.2","372.338","40.035","2093.313","1991.394"
"7","21","17","337","41","28","1","0.2","121.502","31.529","571.173","523.189"
"7","21","18","0","0","26.6","1","0.2","0","0","0","0"
"7","21","19","0","0","25.7","1","0.2","0","25.7","0","0"
"7","21","20","0","0","24.8","1","0.2","0","24.8","0","0"
"7","21","21","0","0","24.2","1.3","0.2","0","24.2","0","0"
"7","21","22","0","0","23.7","1.7","0.2","0","23.7","0","0"
"7","21","23","0","0","23.2","1.8","0.2","0","23.2","0","0"
"7","22","0","0","0","22.8","1.9","0.2","0","22.8","0","0"
"7","22","1","0","0","22.4","2.1","0.2","0","22.4","0","0"
"7","22","2","0","0","22","2.5","0.2","0","22","0","0"
"7","22","3","0","0","21.7","2.8","0.2","0","21.7","0","0"
"7","22","4","0","0","21.4","3.1","0.2","0","21.4","0","0"
"7","22","5","0","0","21.1","3.4","0.2","0","21.1","0","0"
"7","22","6","0","0","21.5","4.1","0.2","0","0","0","0"
"7","22","7","489","49","22.7","5","0.2","190.926","25.511","1003.138","939.848"
"7","22","8","738","70","23.4","5.4","0.2","445.29","29.855","2653.097","2531.343"
"7","22","9","854","79","25.8","5.7","0.2","671.872","35.184","3909.002","3742.746"
"7","22","10","913","83","27.5","5.7","0.2","846.393","39.294","4798.61","4600.831"
"7","22","11","937","86","29.1","5.4","0.2","950.136","42.797","5278.444","5063.662"
"7","22","12","926","96","30.1","5","0.2","973.084","44.828","5351.031","5133.678"
"7","22","13","910","97","30.6","4.6","0.2","923.326","45.325","5081.345","4873.548"
"7","22","14","873","95","30.6","4.4","0.2","800.443","43.733","4464.857","4278.904"
"7","22","15","140","317","30.2","4.4","0.2","414.798","36.99","2342.987","2232.221"
"7","22","16","665","74","29.1","4.2","0.2","379.936","35.511","2177.755","2072.844"
"7","22","17","355","41","27.4","4","0.2","125.498","29.469","595.089","546.257"
"7","22","18","0","0","26.1","4.3","0.2","0","0","0","0"
"7","22","19","0","0","25.2","4.6","0.2","0","25.2","0","0"
"7","22","20","0","0","24.4","4.6","0.2","0","24.4","0","0"
"7","22","21","0","0","23.8","4.5","0.2","0","23.8","0","0"
"7","22","22","0","0","23.2","4.1","0.2","0","23.2","0","0"
"7","22","23","0","0","22.8","3.5","0.2","0","22.8","0","0"
"7","23","0","0","0","22.5","3","0.2","0","22.5","0","0"
"7","23","1","0","0","22.3","2.5","0.2","0","22.3","0","0"
"7","23","2","0","0","22.1","2.4","0.2","0","22.1","0","0"
"7","23","3","0","0","21.8","2.4","0.2","0","21.8","0","0"
"7","23","4","0","0","21.5","2.7","0.2","0","21.5","0","0"
"7","23","5","0","0","21.3","3.2","0.2","0","21.3","0","0"
"7","23","6","0","0","21.7","4.1","0.2","0","0","0","0"
