"PVWatts Hourly PV Performance Data"
"Requested Location","adelaide, sa, australia"
"Location","Lat, Lng: -34.91, 138.58"
"Latitude (DD)","-34.91"
"Longitude (DD)","138.58"
"Elevation (m)","45"
"DC System Size (kW)","10"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","34.91"
"Array Azimuth (deg)","0"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","2","0","0","0","16.8","1.6","0.2","0","16.8","0","0"
"1","2","1","0","0","16.4","1.3","0.2","0","16.4","0","0"
"1","2","2","0","0","16","1.2","0.2","0","16","0","0"
"1","2","3","0","0","15.7","1.2","0.2","0","15.7","0","0"
"1","2","4","0","0","16.2","1.7","0.2","0","0","0","0"
"1","2","5","417","53","17.8","2.2","0.2","39.635","18.723","312.472","261.764"
"1","2","6","688","87","20","2.3","0.2","183.512","23.948","1237.01","1153.542"
"1","2","7","828","107","22.5","2","0.2","426.35","32.806","3424.968","3263.972"
"1","2","8","906","122","23.9","1.7","0.2","661.556","41.057","5316.353","5088.338"
"1","2","9","952","131","28.1","0.6","0.2","852.517","57.019","6359.325","6094.354"
"1","2","10","984","134","30.5","0.4","0.2","989.355","66.027","7048.917","6759.51"
"1","2","11","1003","130","32.1","0.9","0.2","1053.945","65.004","7521.689","7215.53"
"1","2","12","1011","125","33.1","1.4","0.2","1046.327","62.008","7572.539","7264.578"
"1","2","13","997","120","33.4","1.8","0.2","956.889","57.625","7090.175","6799.306"
"1","2","14","967","114","33.2","2.1","0.2","799.688","52.269","6105.853","5849.863"
"1","2","15","914","105","32.5","2.4","0.2","588.256","45.77","4650.233","4445.821"
"1","2","16","823","91","31.3","2.7","0.2","344.426","38.511","2583.665","2452.48"
"1","2","17","661","70","29.5","2.7","0.2","106.804","31.537","600.804","539.879"
"1","2","18","314","34","27.1","2.8","0.2","26.451","27.637","178.064","132.119"
"1","2","19","0","0","25.2","2.8","0.2","0","0","0","0"
"1","2","20","0","0","24","2.8","0.2","0","24","0","0"
"1","2","21","0","0","23.2","2.7","0.2","0","23.2","0","0"
"1","2","22","0","0","22.7","2.6","0.2","0","22.7","0","0"
"1","2","23","0","0","22.4","2.6","0.2","0","22.4","0","0"
"1","3","0","0","0","22.2","2.5","0.2","0","22.2","0","0"
"1","3","1","0","0","22.1","2.4","0.2","0","22.1","0","0"
"1","3","2","0","0","22.1","2.4","0.2","0","22.1","0","0"
"1","3","3","0","0","22.2","2.4","0.2","0","22.2","0","0"
"1","3","4","0","0","23.2","2.8","0.2","0","0","0","0"
"1","3","5","358","53","25.7","3.5","0.2","37.721","26.401","286.159","236.383"
"1","3","6","686","88","29.1","4","0.2","182.74","32.068","1189.405","1107.624"
"1","3","7","816","114","32.6","4.3","0.2","426.465","39.634","3331.849","3174.152"
"1","3","8","892","131","34","4.6","0.2","660.232","44.537","5229.811","5004.863"
"1","3","9","848","188","36.3","4.5","0.2","827.554","49.654","6361.671","6096.616"
"1","3","10","926","175","37.6","4.5","0.2","982.73","53.441","7392.393","7090.816"
"1","3","11","978","157","38.7","4.4","0.2","1054.11","55.917","7825.43","7508.508"
"1","3","12","979","153","39.2","4.2","0.2","1041.842","56.695","7713.734","7400.771"
"1","3","13","965","147","39.1","4","0.2","954.569","55.604","7131.16","6838.839"
"1","3","14","923","141","38.8","3.9","0.2","797.471","52.81","6070.09","5815.366"
"1","3","15","843","133","38.2","3.7","0.2","577.331","48.671","4502.611","4303.43"
"1","3","16","716","120","37.2","3.1","0.2","334.339","43.751","2470.335","2343.165"
"1","3","17","500","95","35.4","1.8","0.2","112.903","38.069","689.316","625.255"
"1","3","18","110","37","32.8","1.1","0.2","27.654","33.598","181.693","135.619"
"1","3","19","0","0","30.2","2.4","0.2","0","0","0","0"
"1","3","20","0","0","27.1","4.9","0.2","0","27.1","0","0"
"1","3","21","0","0","24","6.2","0.2","0","24","0","0"
"1","3","22","0","0","22.1","6","0.2","0","22.1","0","0"
"1","3","23","0","0","21.3","5.8","0.2","0","21.3","0","0"
"1","4","0","0","0","20.9","5.5","0.2","0","20.9","0","0"
"1","4","1","0","0","20.6","5.1","0.2","0","20.6","0","0"
"1","4","2","0","0","20.4","4.9","0.2","0","20.4","0","0"
"1","4","3","0","0","20.2","5.1","0.2","0","20.2","0","0"
"1","4","4","0","0","20.1","5.2","0.2","0","0","0","0"
"1","4","5","0","16","20.6","5.3","0.2","13.284","20.793","98.352","55.232"
"1","4","6","55","110","21.5","5.5","0.2","98.088","22.889","784.225","716.801"
"1","4","7","11","142","22.3","5.9","0.2","122.499","23.964","1000.766","925.669"
"1","4","8","8","177","22.7","6","0.2","153.22","24.752","1245.459","1161.692"
"1","4","9","82","349","23.5","6","0.2","364.636","28.378","2985.755","2840.322"
"1","4","10","56","433","24","6","0.2","429.399","29.734","3487.484","3324.273"
"1","4","11","143","515","24.3","6.1","0.2","598.791","32.209","4840.722","4629.56"
"1","4","12","217","501","24","6.1","0.2","652.046","32.618","5277.925","5051.272"
"1","4","13","610","311","23.5","5.8","0.2","809.901","34.604","6572.798","6300.262"
"1","4","14","445","322","23","5.6","0.2","613.066","31.61","5048.937","4830.397"
"1","4","15","365","284","22.2","5.6","0.2","442.817","28.431","3705.32","3534.39"
"1","4","16","6","136","20.9","5.6","0.2","114.634","22.514","943.478","870.411"
"1","4","17","107","102","19.5","5.4","0.2","88.565","20.759","690.673","626.564"
"1","4","18","25","32","18.3","5.3","0.2","25.593","18.663","180.65","134.613"
"1","4","19","0","0","17.5","5.2","0.2","0","0","0","0"
"1","4","20","0","0","17.1","5.2","0.2","0","17.1","0","0"
"1","4","21","0","0","16.9","5.2","0.2","0","16.9","0","0"
"1","4","22","0","0","16.7","5.2","0.2","0","16.7","0","0"
"1","4","23","0","0","16.5","5.3","0.2","0","16.5","0","0"
"1","5","0","0","0","16.3","5.3","0.2","0","16.3","0","0"
"1","5","1","0","0","16","5.2","0.2","0","16","0","0"
"1","5","2","0","0","15.6","5.3","0.2","0","15.6","0","0"
"1","5","3","0","0","15","5.2","0.2","0","15","0","0"
"1","5","4","0","0","14.7","5.1","0.2","0","0","0","0"
"1","5","5","0","32","14.6","5","0.2","26.66","15.002","209.497","162.438"
"1","5","6","0","38","14.9","4.7","0.2","31.65","15.399","256.684","207.953"
"1","5","7","0","87","15.4","4.3","0.2","72.815","16.608","601.515","540.565"
"1","5","8","0","80","15.7","4.2","0.2","67.051","16.824","544.862","485.92"
"1","5","9","0","133","17","4.3","0.2","111.947","18.847","913.06","841.071"
"1","5","10","14","286","17.9","4.3","0.2","255.535","22.112","2108.042","1993.71"
"1","5","11","13","265","18.6","3.9","0.2","237.973","22.749","1949.973","1841.242"
"1","5","12","11","238","18.9","3.6","0.2","212.59","22.777","1736.162","1635.007"
"1","5","13","1","139","19.1","3.5","0.2","118.152","21.289","952.495","879.109"
"1","5","14","0","96","19.2","3.3","0.2","80.642","20.745","645.381","582.877"
"1","5","15","0","97","19.2","3.2","0.2","81.3","20.787","657.012","594.096"
"1","5","16","0","53","19.1","3.4","0.2","44.239","19.939","354.065","301.884"
"1","5","17","0","66","18.9","3.4","0.2","54.8","19.942","446.542","391.084"
"1","5","18","0","19","18.4","2.9","0.2","15.806","18.716","109.189","65.685"
"1","5","19","0","0","17.7","2.2","0.2","0","0","0","0"
"1","5","20","0","0","17.2","2","0.2","0","17.2","0","0"
"1","5","21","0","0","16.7","1.9","0.2","0","16.7","0","0"
"1","5","22","0","0","16.2","1.8","0.2","0","16.2","0","0"
"1","5","23","0","0","15.7","1.8","0.2","0","15.7","0","0"
"1","6","0","0","0","15.3","1.8","0.2","0","15.3","0","0"
"1","6","1","0","0","14.9","2","0.2","0","14.9","0","0"
"1","6","2","0","0","14.5","2.1","0.2","0","14.5","0","0"
"1","6","3","0","0","14.1","2.2","0.2","0","14.1","0","0"
"1","6","4","0","0","14.5","2.8","0.2","0","0","0","0"
"1","6","5","381","52","16.1","3.4","0.2","39.358","16.842","311.407","260.737"
"1","6","6","672","86","18.2","3.3","0.2","175.289","21.359","1183.545","1101.972"
"1","6","7","820","105","20.5","2.6","0.2","416.862","29.481","3385.228","3225.64"
"1","6","8","903","116","21.5","2.2","0.2","650.928","36.742","5325.069","5096.745"
"1","6","9","978","109","24.4","1.2","0.2","851.33","49.1","6573.514","6300.953"
"1","6","10","1004","113","26","1.6","0.2","988.817","52.129","7490.458","7185.406"
"1","6","11","1013","117","27.3","2.2","0.2","1054.384","51.896","7968.697","7646.699"
"1","6","12","1008","118","27.9","2.7","0.2","1041.772","50.05","7938.951","7618.007"
"1","6","13","996","114","28.1","3.1","0.2","956.617","47.107","7411.151","7108.909"
"1","6","14","962","110","27.8","3.6","0.2","799.496","42.493","6357.053","6092.162"
"1","6","15","898","106","26.9","4","0.2","588.455","37.114","4818.113","4607.752"
"1","6","16","812","90","25.4","4.3","0.2","346.947","31.067","2698.136","2562.895"
"1","6","17","653","70","23.4","4.4","0.2","111.655","25.042","653.092","590.314"
"1","6","18","310","34","21.3","4.2","0.2","26.349","21.731","183.994","137.839"
"1","6","19","0","0","19.6","4","0.2","0","0","0","0"
"1","6","20","0","0","18.6","3.6","0.2","0","18.6","0","0"
"1","6","21","0","0","17.9","3.2","0.2","0","17.9","0","0"
"1","6","22","0","0","17.5","2.8","0.2","0","17.5","0","0"
"1","6","23","0","0","17.2","2.4","0.2","0","17.2","0","0"
"1","7","0","0","0","17","2.3","0.2","0","17","0","0"
"1","7","1","0","0","16.9","2.1","0.2","0","16.9","0","0"
"1","7","2","0","0","16.4","2","0.2","0","16.4","0","0"
"1","7","3","0","0","15.8","1.8","0.2","0","15.8","0","0"
"1","7","4","0","0","16.3","2.2","0.2","0","0","0","0"
"1","7","5","441","46","18.2","2.7","0.2","34.218","18.925","266.09","217.025"
"1","7","6","690","81","21","2.7","0.2","172.828","24.433","1139.119","1059.12"
"1","7","7","810","108","24.5","2.3","0.2","414.536","33.942","3306.055","3149.273"
"1","7","8","882","127","26.4","2.1","0.2","647.534","41.862","5187.891","4964.428"
"1","7","9","886","161","29.6","1.3","0.2","831.803","53.156","6306.334","6043.24"
"1","7","10","898","179","30.9","1.3","0.2","962.391","58.118","7097.88","6806.738"
"1","7","11","897","192","31.7","1.9","0.2","1023.062","57.033","7556.621","7249.225"
"1","7","12","881","200","32.1","2.5","0.2","1007.522","54.298","7532.716","7226.166"
"1","7","13","844","204","32.1","2.9","0.2","915.081","50.893","6967.437","6680.917"
"1","7","14","794","198","31.7","3.3","0.2","763.599","46.397","5960.737","5709.889"
"1","7","15","726","178","30.8","3.8","0.2","559.303","40.788","4497.061","4298.077"
"1","7","16","602","153","29.1","4.2","0.2","328.176","34.557","2547.929","2418.01"
"1","7","17","414","108","26.9","4.1","0.2","119.272","28.831","799.671","731.7"
"1","7","18","137","34","24.7","3.6","0.2","25.614","25.158","175.879","130.011"
"1","7","19","0","0","23","3.3","0.2","0","0","0","0"
"1","7","20","0","0","21.9","3.2","0.2","0","21.9","0","0"
"1","7","21","0","0","21.1","3","0.2","0","21.1","0","0"
"1","7","22","0","0","20.4","2.8","0.2","0","20.4","0","0"
"1","7","23","0","0","19.9","2.5","0.2","0","19.9","0","0"
"1","8","0","0","0","19.5","2.3","0.2","0","19.5","0","0"
"1","8","1","0","0","19.2","2.2","0.2","0","19.2","0","0"
"1","8","2","0","0","18.9","2.1","0.2","0","18.9","0","0"
"1","8","3","0","0","18.8","2","0.2","0","18.8","0","0"
"1","8","4","0","0","19.5","2.4","0.2","0","0","0","0"
"1","8","5","216","56","21.4","3","0.2","40.14","22.208","309.514","258.911"
"1","8","6","463","123","24.3","3.4","0.2","168.311","27.355","1186.315","1104.643"
"1","8","7","625","164","27.9","3.2","0.2","387.549","35.442","3079.527","2930.772"
"1","8","8","726","192","29.8","2.9","0.2","610.937","42.382","4871.362","4659.115"
"1","8","9","825","189","32.9","1.7","0.2","809.504","53.845","6115.71","5859.371"
"1","8","10","861","198","34.3","1.3","0.2","946.867","61.076","6892.236","6608.381"
"1","8","11","876","202","35.3","1.3","0.2","1012.993","63.93","7258.744","6961.902"
"1","8","12","872","202","35.9","1.7","0.2","1002.123","61.784","7253.031","6956.392"
"1","8","13","854","196","36","2","0.2","918.195","58.292","6774.209","6494.536"
"1","8","14","812","186","35.7","2.4","0.2","767.623","52.965","5830.874","5584.627"
"1","8","15","737","172","35","2.8","0.2","561.768","46.781","4407.371","4211.565"
"1","8","16","638","142","33.8","3.2","0.2","334.954","40.275","2538.429","2408.847"
"1","8","17","474","98","31.6","3.2","0.2","118.22","33.769","748.919","682.746"
"1","8","18","182","36","28.9","2.9","0.2","26.305","29.426","177.149","131.236"
"1","8","19","0","0","26.9","2.7","0.2","0","0","0","0"
"1","8","20","0","0","25.7","2.5","0.2","0","25.7","0","0"
"1","8","21","0","0","24.8","2.2","0.2","0","24.8","0","0"
"1","8","22","0","0","24.1","1.9","0.2","0","24.1","0","0"
"1","8","23","0","0","23.6","1.9","0.2","0","23.6","0","0"
"1","9","0","0","0","23.2","1.9","0.2","0","23.2","0","0"
"1","9","1","0","0","23.1","2","0.2","0","23.1","0","0"
"1","9","2","0","0","23.2","2.2","0.2","0","23.2","0","0"
"1","9","3","0","0","23.1","2.5","0.2","0","23.1","0","0"
"1","9","4","0","0","23.7","3.3","0.2","0","0","0","0"
"1","9","5","269","54","25.4","4.2","0.2","38.757","26.049","292.635","242.63"
"1","9","6","523","111","28","4.6","0.2","167.434","30.536","1136.826","1056.908"
"1","9","7","659","152","31.2","4.5","0.2","389.944","37.46","3069.812","2921.401"
"1","9","8","738","184","32.8","4.5","0.2","610.721","42.675","4865.65","4653.605"
"1","9","9","728","241","36.4","3.7","0.2","784.134","50.573","5998.743","5746.548"
"1","9","10","739","270","38.2","3.2","0.2","909.395","55.951","6760.034","6480.864"
"1","9","11","750","279","39.5","2.8","0.2","971.995","59.783","7085.548","6794.843"
"1","9","12","764","265","40.2","2.6","0.2","966.55","61.101","7009.604","6721.59"
"1","9","13","729","264","40.3","2.6","0.2","877.835","59.295","6438.94","6171.147"
"1","9","14","564","231","40","2.8","0.2","628.582","53.144","4754.595","4546.486"
"1","9","15","369","214","39.4","2.9","0.2","394.842","47.528","3052.466","2904.669"
"1","9","16","54","201","38.5","2.5","0.2","183.136","42.54","1400.667","1311.4"
"1","9","17","26","75","37","1.5","0.2","63.747","38.721","470.251","413.953"
"1","9","18","12","28","35","0.8","0.2","22.844","35.714","147.979","103.099"
"1","9","19","0","0","32.7","1.6","0.2","0","0","0","0"
"1","9","20","0","0","30.2","3.4","0.2","0","30.2","0","0"
"1","9","21","0","0","27.9","4.6","0.2","0","27.9","0","0"
"1","9","22","0","0","26.1","4.7","0.2","0","26.1","0","0"
"1","9","23","0","0","25.1","4.2","0.2","0","25.1","0","0"
"1","10","0","0","0","24.7","3.7","0.2","0","24.7","0","0"
"1","10","1","0","0","24.4","3.1","0.2","0","24.4","0","0"
"1","10","2","0","0","24.2","2.3","0.2","0","24.2","0","0"
"1","10","3","0","0","24","2.3","0.2","0","24","0","0"
"1","10","4","0","0","24.1","3.4","0.2","0","0","0","0"
"1","10","5","0","20","24.2","4.7","0.2","16.622","24.46","121.181","77.251"
"1","10","6","16","113","24.3","5.3","0.2","94.313","25.676","760.205","693.632"
"1","10","7","37","116","24.1","5.7","0.2","111.816","25.653","901.714","830.127"
"1","10","8","0","88","24","5.8","0.2","73.775","25.011","581.472","521.233"
"1","10","9","1","116","22.9","6.1","0.2","98.339","24.2","780.74","713.44"
"1","10","10","0","125","21.9","5.8","0.2","105.522","23.34","838.715","769.361"
"1","10","11","0","84","21.2","5.2","0.2","70.932","22.239","555.807","496.477"
"1","10","12","1","127","20.9","4.6","0.2","108.377","22.614","863.408","793.179"
"1","10","13","9","225","20.9","4.4","0.2","198.436","24.127","1612.618","1515.841"
"1","10","14","85","376","21","4.7","0.2","386.956","27.06","3194.962","3042.116"
"1","10","15","274","305","20.7","4.8","0.2","416.043","27.156","3487.533","3324.32"
"1","10","16","284","203","20","4.7","0.2","264.436","24.133","2172.248","2055.641"
"1","10","17","91","118","19.3","4.5","0.2","99.952","20.899","793.249","725.505"
"1","10","18","17","33","18.8","4.4","0.2","26.289","19.219","186.009","139.783"
"1","10","19","0","0","18.5","4.4","0.2","0","0","0","0"
"1","10","20","0","0","18.2","4.4","0.2","0","18.2","0","0"
"1","10","21","0","0","17.9","4.3","0.2","0","17.9","0","0"
"1","10","22","0","0","17.6","4.1","0.2","0","17.6","0","0"
"1","10","23","0","0","17.4","3.8","0.2","0","17.4","0","0"
"1","11","0","0","0","17.1","3.5","0.2","0","17.1","0","0"
"1","11","1","0","0","16.9","3.3","0.2","0","16.9","0","0"
"1","11","2","0","0","16.7","3.2","0.2","0","16.7","0","0"
"1","11","3","0","0","16.7","3.2","0.2","0","16.7","0","0"
"1","11","4","0","0","17.1","3.5","0.2","0","0","0","0"
"1","11","5","0","34","18.1","4","0.2","28.239","18.586","216.866","169.546"
"1","11","6","512","98","19.2","4.1","0.2","154.099","21.689","1068.221","990.734"
"1","11","7","857","92","20.5","4","0.2","414.873","27.63","3383.476","3223.951"
"1","11","8","934","105","21.2","4","0.2","654.925","32.562","5452.35","5219.516"
"1","11","9","976","114","23.1","4.2","0.2","853.269","37.458","6909.342","6624.881"
"1","11","10","1000","119","24.1","4.3","0.2","992.263","40.544","7883.259","7564.289"
"1","11","11","1014","119","24.8","4.4","0.2","1061.291","42.139","8349.124","8013.646"
"1","11","12","1017","115","25.2","4.7","0.2","1053.828","41.742","8307.601","7973.594"
"1","11","13","1000","114","25","5.2","0.2","968.09","39.274","7740.247","7426.344"
"1","11","14","966","110","24.2","5.5","0.2","811.439","35.756","6627.017","6352.56"
"1","11","15","911","102","23","5.7","0.2","600.565","31.374","5031.305","4813.39"
"1","11","16","823","89","21.4","5.7","0.2","358.215","26.312","2858.114","2717.204"
"1","11","17","666","68","19.7","5.4","0.2","117.846","21.225","702.68","638.146"
"1","11","18","311","35","18.1","5.1","0.2","27.275","18.496","193.664","147.166"
"1","11","19","0","0","17.1","4.7","0.2","0","0","0","0"
"1","11","20","0","0","16.5","4.4","0.2","0","16.5","0","0"
"1","11","21","0","0","16.1","4.1","0.2","0","16.1","0","0"
"1","11","22","0","0","15.8","3.9","0.2","0","15.8","0","0"
"1","11","23","0","0","15.5","3.6","0.2","0","15.5","0","0"
"1","12","0","0","0","15.2","3.4","0.2","0","15.2","0","0"
"1","12","1","0","0","15","3.2","0.2","0","15","0","0"
"1","12","2","0","0","14.7","3","0.2","0","14.7","0","0"
"1","12","3","0","0","14.4","2.8","0.2","0","14.4","0","0"
"1","12","4","0","0","14.6","3.1","0.2","0","0","0","0"
"1","12","5","462","40","15.9","3.7","0.2","29.711","16.434","230.138","182.348"
"1","12","6","747","65","17.8","3.7","0.2","165.352","20.552","1065.11","987.734"
"1","12","7","880","78","20","3.4","0.2","411.612","27.74","3350.742","3192.376"
"1","12","8","954","87","21.1","3.2","0.2","650.163","33.851","5388.981","5158.393"
"1","12","9","973","107","24.7","2.6","0.2","844.685","43.018","6691.449","6414.708"
"1","12","10","998","112","26.8","2.3","0.2","984.743","49.348","7550.124","7242.958"
"1","12","11","1011","115","28.6","2.3","0.2","1055.927","52.764","7952.813","7631.378"
"1","12","12","1013","112","29.8","2.5","0.2","1048.833","52.921","7897.551","7578.074"
"1","12","13","1002","108","30.5","2.6","0.2","966.107","51.429","7351.276","7051.156"
"1","12","14","973","103","30.7","2.7","0.2","812.115","48.006","6313.44","6050.094"
"1","12","15","922","97","30.4","2.9","0.2","604.075","42.861","4834.803","4623.851"
"1","12","16","844","82","29.5","3.1","0.2","360.802","36.576","2762.812","2625.279"
"1","12","17","699","63","27.7","3","0.2","121.276","29.895","690.4","626.3"
"1","12","18","370","31","25.2","2.7","0.2","23.67","25.69","160.981","115.641"
"1","12","19","0","0","23.2","2.7","0.2","0","0","0","0"
"1","12","20","0","0","21.8","2.6","0.2","0","21.8","0","0"
"1","12","21","0","0","20.8","2.2","0.2","0","20.8","0","0"
"1","12","22","0","0","20","1.8","0.2","0","20","0","0"
"1","12","23","0","0","19.4","1.6","0.2","0","19.4","0","0"
"1","13","0","0","0","18.9","1.6","0.2","0","18.9","0","0"
"1","13","1","0","0","18.6","1.6","0.2","0","18.6","0","0"
"1","13","2","0","0","18.5","1.6","0.2","0","18.5","0","0"
"1","13","3","0","0","18.5","1.6","0.2","0","18.5","0","0"
"1","13","4","0","0","19.5","1.9","0.2","0","0","0","0"
"1","13","5","494","38","22","2.5","0.2","28.138","22.616","210.781","163.677"
"1","13","6","762","63","25.3","2.7","0.2","164.757","28.519","1018.513","942.787"
"1","13","7","886","79","28.4","2.4","0.2","413.907","37.64","3237.927","3083.558"
"1","13","8","955","90","29.6","2.1","0.2","652.991","45.201","5170.962","4948.099"
"1","13","9","1001","95","32.2","1.1","0.2","855.113","57.631","6372.77","6107.321"
"1","13","10","1023","101","33.4","1.1","0.2","997.295","63.019","7210.027","6914.911"
"1","13","11","1031","105","34.2","1.8","0.2","1066.737","61.188","7747.6","7433.436"
"1","13","12","1024","107","34.4","2.4","0.2","1056.011","58.116","7776.441","7461.255"
"1","13","13","1008","107","34.3","2.9","0.2","972.081","54.277","7307.649","7009.075"
"1","13","14","977","102","33.9","3.3","0.2","816.001","49.618","6301.232","6038.319"
"1","13","15","922","97","33","3.6","0.2","605.914","44.161","4823.812","4613.25"
"1","13","16","832","85","31.5","3.9","0.2","361.057","37.756","2756.268","2618.966"
"1","13","17","667","67","29.5","3.9","0.2","119.643","31.389","684.036","620.162"
"1","13","18","313","34","27","3.6","0.2","26.397","27.471","178.644","132.678"
"1","13","19","0","0","25","3.5","0.2","0","0","0","0"
"1","13","20","0","0","23.7","3.4","0.2","0","23.7","0","0"
"1","13","21","0","0","22.8","3.1","0.2","0","22.8","0","0"
"1","13","22","0","0","22.1","2.8","0.2","0","22.1","0","0"
"1","13","23","0","0","21.6","2.5","0.2","0","21.6","0","0"
"1","14","0","0","0","21.1","2.3","0.2","0","21.1","0","0"
"1","14","1","0","0","20.6","2.2","0.2","0","20.6","0","0"
"1","14","2","0","0","20.3","2","0.2","0","20.3","0","0"
"1","14","3","0","0","20","1.9","0.2","0","20","0","0"
"1","14","4","0","0","20.6","2.3","0.2","0","0","0","0"
"1","14","5","338","45","22.3","2.6","0.2","34.411","23.04","259.293","210.47"
"1","14","6","630","82","25.1","2.4","0.2","157.752","28.408","1017.52","941.83"
"1","14","7","774","106","28.6","1.7","0.2","391.26","38.657","3050.096","2902.384"
"1","14","8","856","122","30.5","1.2","0.2","624.127","48.646","4864.935","4652.915"
"1","14","9","919","125","33.5","0.9","0.2","819.678","59.141","6065.409","5810.852"
"1","14","10","947","131","34.4","1.5","0.2","957.873","60.282","7009.276","6721.274"
"1","14","11","958","135","34.8","2.1","0.2","1025.905","59.206","7517.616","7211.601"
"1","14","12","951","137","34.8","2.7","0.2","1015.935","56.399","7538.238","7231.492"
"1","14","13","932","136","34.4","3.2","0.2","933.977","52.653","7069.115","6778.993"
"1","14","14","877","142","33.5","3.6","0.2","784.307","47.909","6093.363","5837.815"
"1","14","15","777","147","32.2","3.8","0.2","571.981","42.418","4574.749","4373.012"
"1","14","16","675","125","30.7","3.8","0.2","341.628","36.722","2637.315","2504.229"
"1","14","17","501","91","28.8","3.6","0.2","121.543","30.883","768.726","701.852"
"1","14","18","186","37","26.9","3.4","0.2","27.086","27.398","183.173","137.047"
"1","14","19","0","0","25.3","3.3","0.2","0","0","0","0"
"1","14","20","0","0","24.1","3.4","0.2","0","24.1","0","0"
"1","14","21","0","0","23.1","3.5","0.2","0","23.1","0","0"
"1","14","22","0","0","22.4","3.4","0.2","0","22.4","0","0"
"1","14","23","0","0","21.8","3.4","0.2","0","21.8","0","0"
"1","15","0","0","0","21.1","3.4","0.2","0","21.1","0","0"
"1","15","1","0","0","20.5","3.2","0.2","0","20.5","0","0"
"1","15","2","0","0","19.9","3","0.2","0","19.9","0","0"
"1","15","3","0","0","19.5","2.7","0.2","0","19.5","0","0"
"1","15","4","0","0","19.6","2.9","0.2","0","0","0","0"
"1","15","5","144","46","20.7","3.4","0.2","34.142","21.341","258.577","209.779"
"1","15","6","392","113","22.3","3.6","0.2","145.62","24.865","1034.637","958.34"
